strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
190603040707,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040708,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040801,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040802,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040803,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040804,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040805,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040806,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040807,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040808,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040901,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040902,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040903,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040904,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040905,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040906,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040907,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040908,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603040909,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041001,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041002,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041003,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041004,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041005,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041101,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041102,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041103,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041104,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041105,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041201,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041202,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041203,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041204,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041300,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041401,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041402,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190603041403,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010101,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010102,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010103,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010104,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010201,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010202,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010203,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010204,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010205,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010206,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010207,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010208,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010301,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010302,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010303,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010304,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010305,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010306,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010307,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010308,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010309,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010401,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010402,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010403,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010404,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010405,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010406,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010407,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010501,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010502,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010503,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010504,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010505,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010506,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010507,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010508,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010601,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010602,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010603,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010604,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010605,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010606,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010607,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010608,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010701,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010702,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010703,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010704,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010705,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010706,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010801,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010802,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010803,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010804,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010805,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010806,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010807,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010808,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010809,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010901,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010902,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010903,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010904,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010905,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010906,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010907,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010908,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010909,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604010910,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011001,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011002,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011003,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011101,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011102,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011103,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011201,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011202,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011203,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011301,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011302,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011303,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011304,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011305,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011306,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011401,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011402,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011403,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011404,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011501,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011502,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011503,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011601,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011602,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011603,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604011604,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020101,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020102,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020103,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020104,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020105,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020106,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020107,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020201,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020202,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020203,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020301,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020302,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020303,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020304,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020305,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020401,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020402,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020403,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020404,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020405,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020406,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020407,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020408,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020409,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020501,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020502,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020503,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020504,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020505,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020506,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020601,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020602,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020603,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020604,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020605,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020606,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020607,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020608,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020609,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020701,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020702,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020703,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020704,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020705,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020706,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020801,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020802,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020803,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020804,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020805,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020806,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020807,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020901,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020902,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020903,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020904,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020905,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020906,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020907,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020908,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020909,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604020910,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604021001,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604021002,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604021101,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604021102,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604021103,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604021104,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604021105,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604021106,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
190604021201,mCALYx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
